person_id,gender,Female,audio_vocab_1,audio_vocab_2,audio_vocab_3,audio_vocab_4,audio_vocab_5,audio_vocab_6,ctest_1,ctest_2,ctest_3,ctest_4,ctest_5,ctest_6,dictation_1,dictation_2,dictation_3,dictation_4,dictation_5,dictation_6,elicited_speech_1,elicited_speech_2,elicited_speech_3,elicited_speech_4,elicited_speech_5,elicited_speech_6,text_vocab_1,text_vocab_2,text_vocab_3,text_vocab_4,text_vocab_5,text_vocab_6,text_vocab_7,elicited_speech_7,dictation_7,audio_vocab_7,ctest_7
1086,MALE,0,0.122347706,1.544829224,1.074473797,0.470119715,1.544829224,1.014477605,1.01160091,-1.838279485,1.897119981,0.310154929,2.302585092,2.05412373,-1.778063834,5.091620065,-16.11809555,5.091620065,5.091620065,5.091620065,1.017519297,1.099744433,1.444502123,0.919514277,1.188593268,1.231146634,3.684604335,1.639082578,3.741447316,1.650158167,3.684604335,1.242099154,NA,NA,5.091620065,NA,NA
1087,FEMALE,1,1.074473797,1.633721695,1.633721695,1.633721695,-0.661580961,-4.59511985,-0.597836999,1.31218639,-0.223143553,-0.693147182,0.194156015,-0.336472235,5.091620065,-16.11809555,-6.889234178,-16.11809555,-5.188829007,5.091620065,1.777504139,2.344925961,1.734567793,1.472632003,1.162024002,0.675162233,3.799796816,1.913607406,1.150654063,3.80666251,0.678415044,-2.43333301,NA,NA,NA,1.364739013,NA
1088,FEMALE,1,3.106649875,1.014477605,1.544829224,-0.661580961,0.112267129,-0.661580961,16.11809555,16.11809555,16.11809555,1.734601055,16.11809555,1.343734745,5.091620065,-16.11809555,2.28977161,5.091620065,5.091620065,5.091620065,1.562533177,1.389367187,1.952186006,-16.11809555,2.02792688,1.588627469,1.949819951,1.650158167,1.913607406,2.431618334,2.408079255,1.857284326,3.778654106,NA,NA,NA,NA
1089,FEMALE,1,-0.027409924,1.633721695,1.626949797,1.074473797,1.633721695,1.014477605,1.945910149,0.84729786,16.11809555,1.029619416,2.602689689,0.367724781,-1.642454846,-6.210238649,5.091620065,5.091620065,-16.11809555,5.091620065,1.107569235,1.594964247,1.76650346,1.547596675,1.637184282,1.925836619,1.363904398,1.945754885,-0.287299612,0.539483747,1.553962935,2.385736439,NA,1.517886574,NA,NA,0
1090,FEMALE,1,3.106649875,1.633721695,3.048356133,3.106649875,3.048356133,3.048356133,2.282382381,16.11809555,16.11809555,0.864997439,16.11809555,16.11809555,5.091620065,5.091620065,5.091620065,-0.523656406,5.091620065,-10.62090303,2.790333098,4.219019442,2.249589253,2.619296475,1.746898065,3.021976,2.427877964,3.80666251,3.778654106,2.408079255,3.799796816,2.31637127,NA,NA,NA,NA,1.386294361
1091,MALE,0,1.364739013,3.106649875,1.074473797,-0.765065957,-4.59511985,1.544829224,-0.594707106,2.564949364,-2.995732265,0.753771802,1.60943791,-0.84729786,-11.5189336,-5.188829007,-12.41432352,5.091620065,-14.3246703,-3.308535394,1.912258134,1.7463403,2.025610814,1.496972118,1.958179403,2.237418445,2.238059399,-1.18878923,0.646559755,1.967645716,0.970335585,2.128800395,NA,NA,NA,NA,-1.466337069
1092,FEMALE,1,0.470119715,0.61173156,1.364739013,1.544829224,-4.59511985,1.364739013,2.277267283,1.041453876,2.233592216,1.887069652,16.11809555,1.01160091,5.091620065,-16.11809555,0.899237352,5.091620065,-11.79263181,-2.422161928,0.571460771,1.028455228,1.326966828,1.297302754,0.739170537,0.902493685,3.741447316,0.971707596,1.607331963,1.150654063,1.363904398,0.338788129,NA,NA,5.091620065,NA,NA
1093,MALE,0,1.364739013,0.122347706,-2.662899943,1.014477605,0.844005574,0.122347706,0,2.77258873,1.203972803,0.597836999,-0.348306696,-1.466337069,-1.108601351,-16.11809555,-16.11809555,-16.11809555,-14.01030881,-16.11809555,1.28814787,1.290121355,1.112180529,0.819110899,1.558877691,1.037471563,2.31637127,1.639133976,-0.275159971,-0.853063484,1.913607406,3.799796816,0.216683467,0.686168297,NA,NA,NA
1094,MALE,0,1.364739013,3.106649875,0.112267129,3.106649875,1.633721695,1.626949797,1.280933848,1.812378758,1.526056301,1.704748091,1.049822126,1.60943791,-16.11809555,-16.11809555,-3.310747016,5.091620065,-16.11809555,5.091620065,1.087798833,1.271825709,-16.11809555,1.594407078,-16.11809555,1.429819158,2.31637127,2.427877964,1.945754885,1.945754885,3.799796816,0.338788129,NA,NA,5.091620065,NA,NA
1095,MALE,0,3.106649875,0.112267129,1.633721695,1.544829224,3.106649875,1.626949797,1.070441411,1.717651497,0.374693451,0.550046335,16.11809555,2.1517622,5.091620065,0.036514401,5.091620065,5.091620065,5.091620065,5.091620065,3.951885478,16.11809555,2.93219812,4.784855368,16.11809555,2.856009316,-0.288370759,1.553962935,3.684604335,3.741447316,2.431618334,1.506041471,NA,NA,3.696866098,NA,NA
1096,FEMALE,1,1.633721695,-0.661580961,3.048356133,-2.232553319,1.074473797,1.626949797,-0.125163143,0.980829252,1.056052675,-0.421213465,-0.305381651,1.887069652,5.091620065,-16.11809555,-15.84046378,-16.11809555,5.091620065,-16.11809555,1.655615309,0.972715638,1.733468305,1.881139544,1.129625707,1.363116612,-2.847902828,1.913607406,-0.287299612,1.553962935,1.913607406,1.639133976,1.387742165,NA,NA,NA,NA
1097,MALE,0,1.014477605,1.364739013,-0.572122905,0.844005574,0.468271635,1.364739013,-0.362905495,-0.175890666,2.639057324,1.299282986,0.538996499,1.526056301,-7.448457941,1.48503689,-6.290120783,5.091620065,-9.569806746,5.091620065,1.753395507,1.7071145,1.886209686,1.423754533,2.202259184,1.353031669,0.016216107,1.650158167,0.864393426,1.115831854,-0.32244538,1.134904646,NA,NA,NA,NA,-0.310154929
1098,MALE,0,1.633721695,3.048356133,-0.765065957,3.048356133,1.074473797,0.112267129,16.11809555,1.386294361,0.663294217,1.178654994,3.135494208,3.020424884,5.091620065,-16.11809555,-16.11809555,2.314010604,0.161867309,5.091620065,1.038079881,-16.11809555,-16.11809555,0.597402109,0.732493143,-16.11809555,0.6211273,3.799796816,3.778654106,2.371622852,2.431618334,2.385736439,NA,NA,1.94540586,NA,NA
1099,MALE,0,-1.68674975,1.626949797,1.014477605,1.014477605,1.014477605,-2.662899943,1.128465254,16.11809555,0.798507694,0.424883195,1.992430165,2.77258873,5.091620065,-16.11809555,-4.875446687,1.093544323,5.091620065,-16.11809555,1.065449764,0.751727508,1.52188301,1.147792549,-16.11809555,2.320186079,3.741447316,-0.386259306,2.427877964,2.385736439,3.741447316,-0.241589478,NA,NA,NA,-0.572122905,NA
1100,MALE,0,1.074473797,3.106649875,-0.027409924,3.048356133,3.048356133,-2.662899943,1.25276297,0.236388776,-1.349926717,-0.663294217,0.798507694,0.875468738,5.091620065,-11.98132411,-16.11809555,-16.11809555,5.091620065,-16.11809555,1.08082612,0.921500828,1.632798305,0.726325675,1.492695976,1.237991343,0.646559755,3.799796816,3.741447316,0.678415044,2.41845565,0.146949427,NA,NA,5.091620065,NA,NA
1101,FEMALE,1,1.074473797,0.112267129,-0.794298141,3.106649875,3.048356133,-1.347429542,3.198673125,1.358123481,1.386294361,2.397895277,3.713572059,16.11809555,-0.407918636,5.091620065,-1.166428734,-14.25556647,3.749121588,5.091620065,1.524680253,1.45805617,0.932624558,1.344339562,1.344911789,0.933639646,2.41845565,1.967645716,2.128800395,2.41845565,1.059389057,2.238059399,1.945754885,NA,NA,NA,NA
1102,FEMALE,1,3.048356133,3.048356133,3.048356133,3.106649875,3.048356133,3.048356133,1.16315081,0.944461609,1.897119981,16.11809555,1.832581468,2.251291801,0.989669528,5.091620065,-11.6160572,5.091620065,5.091620065,5.091620065,3.03962138,4.126611178,2.80406158,3.648803611,3.097376441,2.250225367,2.238059399,2.385736439,3.778654106,3.778654106,3.80666251,2.385736439,NA,NA,NA,NA,0.693147182
1103,FEMALE,1,1.074473797,1.626949797,-2.232553319,1.074473797,1.074473797,0.112267129,1.299282986,0.117783037,1.435084527,16.11809555,1.504077396,1.704748091,-16.11809555,-3.222661203,-16.11809555,-1.69284408,-16.11809555,5.091620065,1.133516871,1.36672641,1.362395276,1.138499201,0.910770959,0.454208326,3.778654106,0.246330594,1.913607406,1.387742165,0.6211273,3.778654106,NA,1.335950034,5.091620065,NA,NA
1104,FEMALE,1,3.048356133,1.014477605,1.633721695,1.074473797,3.106649875,0.844005574,1.481604542,-0.325422399,1.131402112,3.637586145,2.351375254,16.11809555,-16.11809555,-16.11809555,-16.11809555,-16.11809555,-16.11809555,-16.11809555,1.343272471,2.040545111,1.875012614,1.290486276,1.768191169,0.920630898,2.31637127,-0.011754879,2.371622852,0.30512197,2.385736439,3.684604335,0.58627419,NA,NA,NA,NA
1105,MALE,0,1.544829224,0.61173156,1.626949797,-0.794298141,1.364739013,1.544829224,2.740840017,-0.587786666,1.386294361,0.405465108,1.791759468,2.708050201,5.091620065,-7.006670205,-16.11809555,-16.11809555,5.091620065,3.461716355,3.123116656,2.818883092,2.680858941,16.11809555,1.810211591,-16.11809555,0.970335585,0.489480085,0.30512197,0.949268412,-0.625099905,1.115831854,1.162261454,2.04006306,NA,NA,NA
1106,MALE,0,-0.765065957,-0.794298141,-0.765065957,-0.027409924,-4.59511985,-0.661580961,-1.145132306,-2.302585092,-2.639057324,-16.11809555,-0.606135806,-1.504077396,-16.11809555,-16.11809555,-16.11809555,-16.11809555,-16.11809555,-16.11809555,-16.11809555,-16.11809555,-16.11809555,-16.11809555,-16.11809555,-16.11809555,-0.55930925,-4.59511985,-1.051957741,-4.59511985,-4.59511985,-1.453247381,NA,NA,NA,NA,-0.133531391
1107,MALE,0,-0.572122905,1.364739013,0.104645755,0.122347706,-1.347429542,3.048356133,2.233592216,0.693147182,2.197224577,-0.200670695,-0.310154929,-0.82098055,2.073864811,-16.11809555,-16.11809555,-16.11809555,-4.852248959,5.091620065,1.132396888,1.294691793,1.344045779,0.847447517,1.185145975,1.592720307,1.162261454,1.945754885,-4.59511985,0.539483747,-0.964826833,-0.308666448,NA,NA,1.598202709,NA,NA
1108,FEMALE,1,0.470119715,0.112267129,1.626949797,3.048356133,1.626949797,-0.794298141,0.632522557,1.021651249,-0.451985123,-0.111225636,16.11809555,0.405465108,5.091620065,-5.434244691,-16.11809555,0.562657352,-15.03629019,-0.174712694,0.230143468,0.809133295,-16.11809555,1.518299671,1.29122678,0.761172647,3.778654106,1.639082578,2.238059399,0.606516103,0.970335585,1.967645716,NA,NA,-0.992698946,NA,NA
1109,MALE,0,1.014477605,1.014477605,1.014477605,1.626949797,3.048356133,NA,1.15267951,-0.741937345,0.336472235,2.564949364,1.568615919,2.639057324,5.091620065,-16.11809555,-16.11809555,-16.11809555,5.091620065,NA,1.495455943,-16.11809555,1.205097704,1.330512315,1.701097497,NA,3.741447316,1.639133976,1.967645716,1.150654063,1.607331963,NA,NA,NA,NA,NA,NA
1110,MALE,0,3.048356133,0.112267129,1.633721695,1.626949797,1.626949797,0.61173156,0.080042708,0.344840488,2.602689689,-0.223143553,0.182321555,1.916922614,5.091620065,5.091620065,2.097463676,-4.064975371,5.091620065,0.385711785,3.9977025,1.449681041,2.640850891,2.497604289,2.648619352,2.104897424,2.427877964,1.857284326,0.338788129,1.650158167,2.385736439,1.945754885,NA,NA,NA,1.074473797,NA
1111,MALE,0,1.014477605,0.468271635,-1.68674975,1.364739013,0.844005574,1.364739013,1.580450378,1.945910149,0.875468738,0.374693451,1.386294361,0.693147182,5.091620065,-4.852248959,-16.11809555,1.308387803,-16.11809555,-11.08112765,-0.314316989,0.583693956,-16.11809555,0.80319628,0.586806628,0.841108056,0.692502163,-1.127907414,-0.000648312,0.737989373,1.147315951,1.157452787,NA,NA,NA,NA,NA
1112,MALE,0,0.470119715,3.106649875,3.106649875,3.048356133,3.048356133,-1.68674975,1.386294361,2.525728645,2.456735779,1.386294361,0.492476484,-0.191055238,2.002366352,5.091620065,5.091620065,1.927725317,5.091620065,5.091620065,1.85007772,1.270162465,2.024650615,1.304815397,2.76903925,2.424626145,-4.59511985,3.778654106,2.385736439,3.778654106,3.684604335,1.115831854,NA,NA,NA,1.626949797,NA
1113,MALE,0,3.048356133,0.122347706,1.544829224,-0.794298141,0.468271635,0.61173156,0.606135806,2.77258873,0.054067223,-0.421213465,0.154150678,0,-0.407918636,-1.861233416,0.277934816,-0.171518086,5.091620065,0.277934816,2.036349098,1.699705442,3.603188155,2.075613263,1.4604705,2.167159652,0.678415044,0.327700951,3.778654106,3.80666251,2.385736439,-0.52776689,-1.623185327,NA,NA,NA,NA
1114,FEMALE,1,1.633721695,3.048356133,-0.794298141,3.048356133,1.633721695,1.074473797,-0.521296922,16.11809555,0.38566248,2.233592216,1.558144621,1.845826694,-0.678914392,5.091620065,-9.262591948,5.091620065,5.091620065,-16.11809555,1.91913182,1.6383266,1.29274305,1.399479947,1.262799118,NA,3.799796816,1.945754885,1.650158167,1.387316525,0.6211273,3.684604335,NA,NA,NA,NA,NA
1115,MALE,0,1.014477605,1.074473797,0.61173156,-0.765065957,1.626949797,-0.794298141,0.223143553,2.442347035,1.01160091,0.606135806,1.232143679,-0.182321555,5.091620065,-3.789474363,5.091620065,-16.11809555,5.091620065,-3.076400373,0.970273892,16.11809555,2.930394929,1.794264277,-16.11809555,2.969929297,3.741447316,-0.64565726,0.327700951,-1.862618288,1.639133976,0.678415044,0.970335585,3.359030172,NA,NA,NA
1116,FEMALE,1,1.626949797,3.048356133,-0.765065957,0.112267129,1.074473797,1.633721695,-0.251314428,2.036881931,1.272965676,0.133531391,16.11809555,0.773189887,5.091620065,-16.11809555,-16.11809555,-16.11809555,5.091620065,-16.11809555,0.534648995,0.544215847,1.575786524,1.277639915,0.691694452,1.231884285,0.291985706,-0.288370759,0.291985706,0.6211273,3.741447316,3.741447316,NA,NA,NA,3.106649875,NA
1117,FEMALE,1,1.626949797,-0.661580961,3.106649875,3.106649875,3.106649875,-0.661580961,2.397895277,1.28785429,1.504077396,2.036881931,16.11809555,-0.194156015,5.091620065,-2.331759476,-1.567522779,5.091620065,5.091620065,2.390363443,1.500101976,-16.11809555,2.554174453,1.762562533,1.793181958,1.95771474,2.41845565,3.799796816,3.778654106,2.385736439,0.685219665,2.385736439,NA,NA,NA,1.626949797,NA
1118,MALE,0,-0.027409924,0.112267129,1.544829224,1.544829224,0.61173156,3.106649875,0.207639365,-0.207639365,-16.11809555,-1.704748091,-0.45953233,1.992430165,5.091620065,-16.11809555,5.091620065,-16.11809555,-9.262591948,-16.11809555,1.120953386,2.46180699,0.844829079,-16.11809555,1.48555738,1.768547641,1.207564456,1.162261454,1.387316525,1.639133976,-4.59511985,-1.36104721,NA,NA,-2.860846429,NA,NA
1119,FEMALE,1,1.544829224,-4.59511985,0.112267129,1.633721695,1.364739013,-0.027409924,2.302585092,1.189584069,0.693147182,0.362905495,0.980829252,0.600773859,5.091620065,-9.417283238,5.091620065,-16.11809555,5.091620065,5.091620065,1.78624002,1.379596148,-16.11809555,0.546031644,1.23635367,1.182043107,2.385736439,0.108669266,3.799796816,-2.462806462,1.857284326,1.776866648,NA,NA,NA,3.048356133,NA
1120,MALE,0,1.633721695,1.544829224,0.112267129,-0.765065957,3.106649875,3.048356133,1.763588596,0.550046335,2.014903019,0.737598942,2.079441543,2.128231703,5.091620065,-6.640821247,-16.11809555,5.091620065,-5.757575623,5.091620065,1.673135642,2.515214616,1.743608088,-16.11809555,1.034121547,1.861441585,2.385736439,1.664733708,3.684604335,0.667137127,1.966990419,-0.52776689,NA,1.323064996,5.091620065,NA,NA
1121,MALE,0,1.626949797,1.626949797,1.544829224,1.633721695,1.626949797,1.544829224,16.11809555,0.310154929,1.832581468,-0.090971779,0.747214404,0.470003628,0.7090427,2.369787836,1.283853209,1.122906266,5.091620065,3.556813658,4.146785053,2.800599456,2.057910991,1.740441827,4.347926693,2.420018875,3.741447316,3.799796816,0.108669266,1.857284326,2.385736439,2.385736439,NA,NA,5.091620065,NA,NA
1122,MALE,0,0.61173156,-0.027409924,1.014477605,-4.59511985,1.544829224,0.61173156,1.386294361,-0.875468738,-0.07696104,0.730887509,0.597836999,0.693147182,5.091620065,-16.11809555,0.486055862,-12.30699404,-3.789474363,-2.666216587,1.4158542,1.417530667,1.21444698,0.866259068,1.271034928,1.682113904,-0.287299612,0.678415044,-0.068966251,3.80666251,0.327700951,0.30512197,1.150654063,NA,NA,NA,NA
1123,MALE,0,3.106649875,1.633721695,3.048356133,1.633721695,-0.027409924,3.106649875,16.11809555,1.627456421,16.11809555,2.512305624,16.11809555,2.169053696,2.237516108,-3.035760977,-3.27522854,5.091620065,5.091620065,3.397050153,1.882704996,3.098640859,1.975292344,1.802155038,2.661490726,1.857419345,0.685219665,2.128800395,3.684604335,3.741447316,3.778654106,3.741447316,NA,NA,-1.469117715,NA,NA
1124,MALE,0,1.544829224,1.633721695,3.048356133,-1.662705194,-2.232553319,1.014477605,2.261763094,1.824549291,-0.174353388,16.11809555,2.564949364,1.223775433,-14.0952237,5.091620065,-5.064204884,-16.11809555,5.091620065,3.092195315,-16.11809555,0.405864557,1.265963001,2.172046126,1.525684988,1.314188234,3.741447316,1.607331963,1.639133976,1.966990419,1.913607406,-0.308666448,NA,NA,5.091620065,NA,NA
1125,FEMALE,1,1.544829224,3.048356133,3.106649875,3.106649875,0.844005574,1.633721695,0.559615786,1.890850372,2.970414461,2.730029104,16.11809555,2.708050201,5.091620065,2.26430532,5.091620065,-16.11809555,5.091620065,5.091620065,1.704695072,2.764187905,1.75695386,2.206950018,2.610029743,2.595875644,3.778654106,3.741447316,3.799796816,3.741447316,3.778654106,0.489480085,NA,NA,5.091620065,NA,NA
1126,FEMALE,1,0.61173156,0.61173156,1.544829224,0.112267129,-0.794298141,3.106649875,1.673976432,1.504077396,-0.832909123,-0.057158413,-1.157452787,2.233592216,5.091620065,-16.11809555,-13.0361835,5.091620065,3.428775311,-15.87907862,1.442143789,1.501462657,1.508803575,2.134544779,1.489110234,1.53122189,1.664733708,1.115831854,-1.623185327,-2.199838275,0.685219665,-0.275159971,NA,NA,5.091620065,NA,NA
1127,FEMALE,1,3.106649875,-0.765065957,-1.662705194,-0.794298141,1.633721695,1.074473797,-0.057158413,2.079441543,-0.325422399,16.11809555,0.095310181,0.510825624,5.091620065,-16.11809555,-13.2221819,-0.464897229,5.091620065,-7.568887659,2.450071605,1.861378409,1.981193196,1.532997288,1.728849863,0.88069117,0.737989373,2.41845565,-0.308666448,1.387316525,2.385736439,1.966990419,3.684604335,NA,NA,NA,NA
1128,FEMALE,1,0.61173156,-4.59511985,0.112267129,3.048356133,0.112267129,1.633721695,2.036881931,1.966112852,16.11809555,-1.021651249,-0.864997439,0.262364263,-16.11809555,5.091620065,-12.72358428,5.091620065,-16.11809555,-6.481836535,1.544053069,0.53901653,1.951779284,1.738913978,1.348419141,1.310966324,1.242099154,0.769119693,1.506041471,1.506041471,-0.277025209,3.684604335,1.650158167,1.490074045,NA,NA,NA
1129,MALE,0,-4.59511985,-0.222130243,0.122347706,0.470119715,0.470119715,0.104645755,1.01160091,0.074107974,1.203972803,1.791759468,0.207639365,0.613104474,-4.852248959,-16.11809555,3.002404878,-11.98132411,-7.225856816,-12.37330433,0.875353661,1.220273013,1.766140687,0.908507397,1.801182244,1.540087171,1.162261454,0.539483747,1.387316525,-0.280982763,-0.068966251,1.242099154,NA,NA,-16.11809555,NA,NA
1130,MALE,0,-4.59511985,1.014477605,-0.794298141,3.048356133,-0.794298141,3.048356133,0.91629073,0.773189887,0.207639365,1.421385684,-0.125163143,0.693147182,5.091620065,-16.11809555,-3.830839153,5.091620065,-16.11809555,-13.75724059,0.427505739,0.281868802,1.529218899,1.075121844,0.547379485,1.076255692,2.31637127,3.684604335,0.246330594,-3.661170231,0.58627419,-0.760744947,NA,NA,NA,NA,-0.194156015
1131,MALE,0,-4.59511985,0.104645755,1.544829224,0.844005574,-1.68674975,0.844005574,-0.826678574,0.405465108,0.367724781,-2.014903019,0.597836999,-1.791759468,5.091620065,-11.5189336,-16.11809555,5.091620065,-16.11809555,-16.11809555,1.08669841,1.524253348,1.117901183,1.740099355,0.389319857,0.763559761,1.36482544,0.92298659,-4.59511985,-2.199838275,-0.277025209,0.667137127,NA,NA,-16.11809555,NA,NA
1132,FEMALE,1,1.633721695,-0.661580961,1.633721695,1.074473797,1.626949797,0.112267129,1.134979934,2.484906649,0.523248145,0.382992254,0.479573081,1.475906517,-7.44331354,-15.22200738,-11.33059191,-16.11809555,-16.11809555,5.091620065,1.106347159,0.006902095,0.64174166,1.462565692,1.345176249,1.333514754,1.857284326,-0.637049509,0.007997563,2.31637127,0.108669266,2.371622852,NA,NA,NA,-1.662705194,NA
1133,MALE,0,0.468271635,1.014477605,1.074473797,-0.765065957,-0.794298141,-0.765065957,-0.200670695,1.87180218,0.451985123,2.740840017,-0.207639365,0.961411166,2.002366352,5.091620065,-5.281087945,-7.313554666,5.091620065,5.091620065,1.098129659,0.705314888,1.542987595,1.445232775,1.491716153,1.426496616,3.741447316,-2.462806462,1.949819951,0.692502163,2.385736439,0.331421034,1.639133976,NA,NA,NA,NA
1134,MALE,0,-0.027409924,3.106649875,1.626949797,1.633721695,1.364739013,3.048356133,0.405465108,1.722766594,1.189584069,2.014903019,1.386294361,1.648658622,5.091620065,-4.283502452,5.091620065,5.091620065,5.091620065,2.610845527,3.949337915,-16.11809555,1.834752938,-16.11809555,1.806320177,3.228565274,0.667137127,1.857284326,0.970335585,2.427877964,2.371622852,3.741447316,1.949819951,NA,NA,NA,NA
